0.104638116247745,0.103837854625851,0.101447145999728,0.097501147596249,0.0920735289521027,0.0852944536046133,0.0773670212950306,0.0685750408165569,0.0592758585649045,0.0498752228160509,0.0407864348113672,0.0323817373457691,0.024947634230109,0.0186556001188459,0.0135550833040145,0.00958863429106813,0.0066225041633989,0.00448278592303913,0.00298790298777872,0.00197178888957647,0.0012963274476559,0.000854781190605367,0.00056934306332926,0.000385877805671759,0.00026807511110271,0.000192253024063044,0.000143282301062132,0.000111643505437644,9.1424063417693e-05,7.90157378143882e-05,7.23019702387033e-05,7.01781958028176e-05
0.00719956132210544,0.00716638915454906,0.00706543389646693,0.0068928020384209,0.929279093067818,0.00631276275656603,0.00589960783074665,0.00540798958375842,0.00484913903187354,0.00424194356996507,0.00361175926572556,0.00298752744032425,0.00239775130928765,0.00186634567317028,0.00140948198486324,0.00103422196077489,0.000739104207928729,0.000516217237138833,0.000353934086000092,0.000239497611999828,0.000160931927473506,0.000108118654526941,7.31534288480321e-05,5.02246077850334e-05,3.52562472174744e-05,2.54918269569057e-05,1.91177615143881e-05,1.49655459044368e-05,1.22956066438605e-05,1.06499736443855e-05,9.75710571899316e-06,9.47428428306776e-06
0,0,6.674699306488e-222,5.89811007539454e-101,0.994290659939945,0.00570934006005544,8.71010919377994e-197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0590790473737135,0.940920952626286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.23054710177022e-09,1.22893674048675e-09,1.22437625139694e-09,1.11530010184325e-05,0.0090270603021725,0.261188182861192,0.578002703353433,0.146397171620638,0.00534170176333475,3.1897150300946e-05,3.3261699157526e-08,1.29637422005231e-09,1.35854240321382e-09,1.44277507657097e-09,1.55353979374684e-09,1.69608954816563e-09,1.87653669001382e-09,2.10182556660523e-09,2.37953377778983e-09,2.7174131485189e-09,3.12257284120952e-09,3.60022344656584e-09,4.1519613873366e-09,4.77369391989632e-09,5.45348734869469e-09,6.16983364948852e-09,6.89099900278265e-09,7.57613257212584e-09,8.17857251693565e-09,8.65126104981798e-09,8.95348097398327e-09,9.05750254664208e-09
1.20004523684348e-09,1.20004207070371e-09,1.32812146773312e-08,4.02888238303578e-05,0.00557758345946945,0.0984847416987685,0.368499872632346,0.382477868553212,0.12882400899028,0.0153974158246365,0.000686452918162146,1.16532583166103e-05,7.52975744993401e-08,1.20051951597784e-09,1.20072381457211e-09,1.20096522526687e-09,1.20124234275314e-09,1.20155234705893e-09,1.20189103032191e-09,1.2022528804324e-09,1.20263121920532e-09,1.20301839054028e-09,1.20340599197432e-09,1.20378514120332e-09,1.20414676762117e-09,1.20448191777009e-09,1.20478206286935e-09,1.20503939633722e-09,1.20524710946899e-09,1.20539963418521e-09,1.2054928430012e-09,1.20552419804514e-09
1.19999983330042e-09,1.1999998333248e-09,8.87854036600945e-08,5.18533189807445e-05,0.00308677370286583,0.041283532823556,0.183824085469474,0.335856902972252,0.285035186921732,0.120810693519369,0.026701300059622,0.00314419969300717,0.000198561746367509,6.68056218243567e-06,1.17625192382018e-07,1.19999983595756e-09,1.19999983602098e-09,1.19999983604197e-09,1.19999983602158e-09,1.19999983596258e-09,1.19999983586922e-09,1.19999983574712e-09,1.19999983560297e-09,1.19999983544429e-09,1.19999983527903e-09,1.19999983511531e-09,1.19999983496102e-09,1.1999998348235e-09,1.19999983470925e-09,1.19999983462361e-09,1.19999983457058e-09,1.19999983455263e-09
1.19999997720421e-09,1.19999997720421e-09,1.68617789343621e-07,4.16219884495675e-05,0.00158725081791896,0.0182183220387347,0.0878771963192024,0.212757771489947,0.287713931597974,0.231582244767759,0.115432212609876,0.0364162429007734,0.00734480202945953,0.000946818586637303,7.73387518981229e-05,3.93459076577557e-06,1.214954624597e-07,2.19735272916053e-09,1.19999997720421e-09,1.19999997720421e-09,1.19999997720421e-09,1.19999997720421e-09,1.19999997720421e-09,1.19999997720421e-09,1.19999997720421e-09,1.19999997720421e-09,1.19999997720421e-09,1.19999997720421e-09,1.19999997720421e-09,1.19999997720421e-09,1.19999997720421e-09,1.19999997720421e-09
1.19999997969836e-09,1.19999997969836e-09,1.65796584489857e-07,2.55107162225325e-05,0.00076545799853118,0.00814844111750499,0.0415745855187076,0.119338159547556,0.212451246535828,0.248752039112528,0.198930483708051,0.111088723992613,0.0438485676532816,0.0122761149581668,0.0024297066862511,0.000336551565938682,3.20852664855806e-05,2.0552030987982e-06,8.56022640092651e-08,2.22038824831704e-09,1.19999997969836e-09,1.19999997969836e-09,1.19999997969836e-09,1.19999997969836e-09,1.19999997969836e-09,1.19999997969836e-09,1.19999997969836e-09,1.19999997969836e-09,1.19999997969836e-09,1.19999997969836e-09,1.19999997969836e-09,1.19999997969836e-09
1.19999998276148e-09,1.19999998276148e-09,1.07585437096628e-07,1.28948967424495e-05,0.000344311330309534,0.00358820143042874,0.0193634344403055,0.0629164525104626,0.135010322032549,0.202403692573635,0.219978746927574,0.177282658832384,0.10740296418008,0.0492053169118963,0.0170500270508777,0.00444368363972713,0.000861641792119878,0.000122229117651394,1.23893082540947e-05,8.6935746957696e-07,4.0482097441638e-08,1.19999998276148e-09,1.19999998276148e-09,1.19999998276148e-09,1.19999998276148e-09,1.19999998276148e-09,1.19999998276148e-09,1.19999998276148e-09,1.19999998276148e-09,1.19999998276148e-09,1.19999998276148e-09,1.19999998276148e-09
1.19999998457344e-09,1.19999998457344e-09,5.09382592980201e-08,5.50505124483799e-06,0.000142360987271831,0.00151560951193243,0.00873797782081908,0.0315840359408418,0.0783358191176651,0.140909241380299,0.190753510438925,0.198917678915913,0.162196836579032,0.104224354929056,0.0529171090307533,0.0211775539713171,0.00663407415293835,0.00160747199121876,0.000296069656654022,4.04711964824402e-05,3.97477871902147e-06,2.68630640251623e-07,1.17800181563893e-08,1.19999998457344e-09,1.19999998457344e-09,1.19999998457344e-09,1.19999998457344e-09,1.19999998457344e-09,1.19999998457344e-09,1.19999998457344e-09,1.19999998457344e-09,1.19999998457344e-09
1.19999998709045e-09,1.19999998709045e-09,1.81718007934199e-08,1.97592954556026e-06,5.28984993254009e-05,0.000597533266097387,0.0037399174892785,0.0150064315993454,0.0422468962376796,0.0882306649721693,0.141941981350412,0.180218087084399,0.183537114458289,0.151340504882145,0.101500658688491,0.0553653160949706,0.0244613750349088,0.00868085194544219,0.00244232908330698,0.000534795269727792,8.88435745425406e-05,1.08205591537654e-05,9.21777712964631e-07,5.15088094186597e-08,1.72244770735753e-09,1.19999998709045e-09,1.19999998709045e-09,1.19999998709045e-09,1.19999998709045e-09,1.19999998709045e-09,1.19999998709045e-09,1.19999998709045e-09
